Equipment Split,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Source Airport ID,Source Name,Source City,Source Country,Source Latitude,Source Longitude,Source Altitude,Source Tz database time zone,Airline ID-1,Name,Alias,Callsign,Country,Destination Airport ID,Destination Name,Destination City,Destination Country,IATA,Destination Latitude,Destination Longitude,Destination Altitude,Destination Tz database time zone,Aircraft,IATA code,ICAO code
ERJ,DL,2009,DTW,3645,CMH,3759,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3759,John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899,815,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,LGA,3697,CMH,3759,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3759,John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899,815,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,CMH,3759,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3759,John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899,815,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MSP,3858,CMH,3759,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3759,John Glenn Columbus International Airport,Columbus,United States,CMH,39.998001,-82.891899,815,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CVG,3488,PHL,3752,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.048801422,-84.667800903,896,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3752,Philadelphia International Airport,Philadelphia,United States,PHL,39.871898651,-75.241096497,36,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,RDU,3626,PHL,3752,3626,Raleigh Durham International Airport,Raleigh-durham,United States,35.877601624,-78.787498474,435,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3752,Philadelphia International Airport,Philadelphia,United States,PHL,39.871898651,-75.241096497,36,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,PHL,3752,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3752,Philadelphia International Airport,Philadelphia,United States,PHL,39.871898651,-75.241096497,36,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,PHL,3752,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3752,Philadelphia International Airport,Philadelphia,United States,PHL,39.871898651,-75.241096497,36,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,SYR,3745,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3745,Syracuse Hancock International Airport,Syracuse,United States,SYR,43.111198425,-76.106300354,421,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,SYR,3745,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3745,Syracuse Hancock International Airport,Syracuse,United States,SYR,43.111198425,-76.106300354,421,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,IAD,3714,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3714,Washington Dulles International Airport,Washington,United States,IAD,38.94449997,-77.45580292,312,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,IAD,3714,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3714,Washington Dulles International Airport,Washington,United States,IAD,38.94449997,-77.45580292,312,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,YUL,146,LGA,3697,146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,45.470600128,-73.740798950,118,America/Toronto,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DAY,3627,LGA,3697,3627,James M Cox Dayton International Airport,Dayton,United States,39.902400970,-84.219398499,1009,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CMH,3759,LGA,3697,3759,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,815,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,ILM,3845,LGA,3697,3845,Wilmington International Airport,Wilmington,United States,34.270599365,-77.902603149,32,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MHT,4011,LGA,3697,4011,Manchester-Boston Regional Airport,Manchester NH,United States,42.932598,-71.435699,266,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,SDF,4014,LGA,3697,4014,Louisville International Standiford Field,Louisville,United States,38.1744,-85.736,501,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,LEX,4017,LGA,3697,4017,Blue Grass Airport,Lexington KY,United States,38.036499023,-84.605903625,979,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3697,La Guardia Airport,New York,United States,LGA,40.77719879,-73.87259674,21,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CVG,3488,GRR,3685,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.048801422,-84.667800903,896,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3685,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,42.88079834,-85.52279663,794,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,GRR,3685,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3685,Gerald R. Ford International Airport,Grand Rapids,United States,GRR,42.88079834,-85.52279663,794,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,YUL,146,DTW,3645,146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,45.470600128,-73.740798950,118,America/Toronto,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CLE,3486,DTW,3645,3486,Cleveland Hopkins International Airport,Cleveland,United States,41.411701202,-81.849800110,791,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CVG,3488,DTW,3645,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.048801422,-84.667800903,896,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,PIT,3570,DTW,3645,3570,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,1203,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,IND,3585,DTW,3645,3585,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,797,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,RIC,3608,DTW,3645,3608,Richmond International Airport,Richmond,United States,37.505199432,-77.319702148,167,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,ORF,3611,DTW,3645,3611,Norfolk International Airport,Norfolk,United States,36.894599915,-76.201202393,26,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DAY,3627,DTW,3645,3627,James M Cox Dayton International Airport,Dayton,United States,39.902400970,-84.219398499,1009,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,GRR,3685,DTW,3645,3685,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,794,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,IAD,3714,DTW,3645,3714,Washington Dulles International Airport,Washington,United States,38.94449997,-77.45580292,312,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,SYR,3745,DTW,3645,3745,Syracuse Hancock International Airport,Syracuse,United States,43.111198425,-76.106300354,421,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CMH,3759,DTW,3645,3759,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,815,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CHS,3806,DTW,3645,3806,Charleston Air Force Base-International Airport,Charleston,United States,32.89860153,-80.04049683,46,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,BWI,3849,DTW,3645,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,146,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MHT,4011,DTW,3645,4011,Manchester-Boston Regional Airport,Manchester NH,United States,42.932598,-71.435699,266,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,SDF,4014,DTW,3645,4014,Louisville International Standiford Field,Louisville,United States,38.1744,-85.736,501,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,TVC,4023,DTW,3645,4023,Cherry Capital Airport,Traverse City,United States,44.741401672,-85.582199097,624,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,AZO,4039,DTW,3645,4039,Kalamazoo Battle Creek International Airport,Kalamazoo,United States,42.234901428,-85.552101135,874,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,ERI,4276,DTW,3645,4276,Erie International Tom Ridge Field,Erie,United States,42.083127013,-80.173866749,732,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,42.212398529,-83.353401184,645,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,DAY,3627,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3627,James M Cox Dayton International Airport,Dayton,United States,DAY,39.902400970,-84.219398499,1009,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,LGA,3697,DAY,3627,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3627,James M Cox Dayton International Airport,Dayton,United States,DAY,39.902400970,-84.219398499,1009,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CVG,3488,RDU,3626,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.048801422,-84.667800903,896,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,35.877601624,-78.787498474,435,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,PHL,3752,RDU,3626,3752,Philadelphia International Airport,Philadelphia,United States,39.871898651,-75.241096497,36,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,35.877601624,-78.787498474,435,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CMH,3759,RDU,3626,3759,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,815,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,35.877601624,-78.787498474,435,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,BWI,3849,RDU,3626,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,146,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,35.877601624,-78.787498474,435,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,ROC,3622,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3622,Greater Rochester International Airport,Rochester,United States,ROC,43.118900299,-77.672401428,559,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,ORF,3611,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3611,Norfolk International Airport,Norfolk,United States,ORF,36.894599915,-76.201202393,26,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,ORF,3611,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3611,Norfolk International Airport,Norfolk,United States,ORF,36.894599915,-76.201202393,26,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CVG,3488,RIC,3608,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.048801422,-84.667800903,896,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3608,Richmond International Airport,Richmond,United States,RIC,37.505199432,-77.319702148,167,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,RIC,3608,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3608,Richmond International Airport,Richmond,United States,RIC,37.505199432,-77.319702148,167,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,RIC,3608,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3608,Richmond International Airport,Richmond,United States,RIC,37.505199432,-77.319702148,167,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MEM,3473,IND,3585,3473,Memphis International Airport,Memphis,United States,35.042400360,-89.976699829,341,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3585,Indianapolis International Airport,Indianapolis,United States,IND,39.7173,-86.294403,797,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MSP,3858,IND,3585,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3585,Indianapolis International Airport,Indianapolis,United States,IND,39.7173,-86.294403,797,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MEM,3473,PIT,3570,3473,Memphis International Airport,Memphis,United States,35.042400360,-89.976699829,341,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3570,Pittsburgh International Airport,Pittsburgh,United States,PIT,40.49150085,-80.23290253,1203,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CVG,3488,PIT,3570,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.048801422,-84.667800903,896,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3570,Pittsburgh International Airport,Pittsburgh,United States,PIT,40.49150085,-80.23290253,1203,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,PIT,3570,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3570,Pittsburgh International Airport,Pittsburgh,United States,PIT,40.49150085,-80.23290253,1203,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,PIT,3570,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3570,Pittsburgh International Airport,Pittsburgh,United States,PIT,40.49150085,-80.23290253,1203,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MCI,3458,CVG,3488,3458,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,1026,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,PIT,3570,CVG,3488,3570,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,1203,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,RIC,3608,CVG,3488,3608,Richmond International Airport,Richmond,United States,37.505199432,-77.319702148,167,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,RDU,3626,CVG,3488,3626,Raleigh Durham International Airport,Raleigh-durham,United States,35.877601624,-78.787498474,435,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,CVG,3488,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,GRR,3685,CVG,3488,3685,Gerald R. Ford International Airport,Grand Rapids,United States,42.88079834,-85.52279663,794,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,PHL,3752,CVG,3488,3752,Philadelphia International Airport,Philadelphia,United States,39.871898651,-75.241096497,36,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,ORD,3830,CVG,3488,3830,Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048,672,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,BWI,3849,CVG,3488,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297,146,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MSP,3858,CVG,3488,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MSY,3861,CVG,3488,3861,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.993400574,-90.258003235,4,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,CLT,3876,CVG,3488,3876,Charlotte Douglas International Airport,Charlotte,United States,35.214000702,-80.943099976,748,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,CVG,39.048801422,-84.667800903,896,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,CLE,3486,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3486,Cleveland Hopkins International Airport,Cleveland,United States,CLE,41.411701202,-81.849800110,791,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,CLE,3486,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3486,Cleveland Hopkins International Airport,Cleveland,United States,CLE,41.411701202,-81.849800110,791,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MSP,3858,CLE,3486,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3486,Cleveland Hopkins International Airport,Cleveland,United States,CLE,41.411701202,-81.849800110,791,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,MCI,3458,MEM,3473,3458,Kansas City International Airport,Kansas City,United States,39.2976,-94.713898,1026,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3473,Memphis International Airport,Memphis,United States,MEM,35.042400360,-89.976699829,341,America/Chicago,Embraer 170,ERJ,E170
ERJ,DL,2009,PIT,3570,MEM,3473,3570,Pittsburgh International Airport,Pittsburgh,United States,40.49150085,-80.23290253,1203,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3473,Memphis International Airport,Memphis,United States,MEM,35.042400360,-89.976699829,341,America/Chicago,Embraer 170,ERJ,E170
ERJ,DL,2009,IND,3585,MEM,3473,3585,Indianapolis International Airport,Indianapolis,United States,39.7173,-86.294403,797,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3473,Memphis International Airport,Memphis,United States,MEM,35.042400360,-89.976699829,341,America/Chicago,Embraer 170,ERJ,E170
ERJ,DL,2009,MSY,3861,MEM,3473,3861,Louis Armstrong New Orleans International Airport,New Orleans,United States,29.993400574,-90.258003235,4,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3473,Memphis International Airport,Memphis,United States,MEM,35.042400360,-89.976699829,341,America/Chicago,Embraer 170,ERJ,E170
ERJ,DL,2009,CVG,3488,MCI,3458,3488,Cincinnati Northern Kentucky International Airport,Cincinnati,United States,39.048801422,-84.667800903,896,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3458,Kansas City International Airport,Kansas City,United States,MCI,39.2976,-94.713898,1026,America/Chicago,Embraer 170,ERJ,E170
ERJ,DL,2009,MSP,3858,MCI,3458,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,3458,Kansas City International Airport,Kansas City,United States,MCI,39.2976,-94.713898,1026,America/Chicago,Embraer 170,ERJ,E170
ERJ,DL,2009,CMH,3759,BOS,3448,3759,John Glenn Columbus International Airport,Columbus,United States,39.998001,-82.891899,815,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,3448,General Edward Lawrence Logan International Airport,Boston,United States,BOS,42.36429977,-71.00520325,20,America/New_York,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,YYZ,193,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,193,Lester B. Pearson International Airport,Toronto,Canada,YYZ,43.677200317,-79.630599976,569,America/Toronto,Embraer 170,ERJ,E170
ERJ,DL,2009,DTW,3645,YUL,146,3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,42.212398529,-83.353401184,645,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,45.470600128,-73.740798950,118,America/Toronto,Embraer 170,ERJ,E170
ERJ,DL,2009,LGA,3697,YUL,146,3697,La Guardia Airport,New York,United States,40.77719879,-73.87259674,21,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,45.470600128,-73.740798950,118,America/Toronto,Embraer 170,ERJ,E170
ERJ,DL,2009,JFK,3797,YUL,146,3797,John F Kennedy International Airport,New York,United States,40.63980103,-73.77890015,13,America/New_York,2009,Delta Air Lines,\N,DELTA,United States,146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,45.470600128,-73.740798950,118,America/Toronto,Embraer 170,ERJ,E170
E70,DL,2009,MSP,3858,BIS,4083,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802,841,America/Chicago,2009,Delta Air Lines,\N,DELTA,United States,4083,Bismarck Municipal Airport,Bismarck,United States,BIS,46.772701263,-100.746002197,1661,America/Chicago,Embraer 170,E70,E170
